2022-8-23 18:44:57:707
0.152,2.012,-0.092
0.152,2.013,-0.092
0.152,2.014,-0.092
0.152,2.015,-0.092
0.152,2.015,-0.092
0.152,2.016,-0.092
0.152,2.017,-0.092
0.152,2.018,-0.092
0.152,2.018,-0.092
0.152,2.019,-0.092
0.152,2.020,-0.092
0.152,2.021,-0.092
0.152,2.021,-0.092
0.152,2.022,-0.092
0.152,2.023,-0.092
0.152,2.024,-0.092
0.152,2.024,-0.092
0.152,2.025,-0.092
0.152,2.026,-0.092
0.152,2.027,-0.092
0.152,2.027,-0.092
0.152,2.028,-0.092
0.152,2.029,-0.092
0.152,2.030,-0.092
0.152,2.030,-0.092
0.152,2.031,-0.092
0.152,2.032,-0.092
0.152,2.033,-0.092
0.152,2.033,-0.092
0.152,2.034,-0.092
0.152,2.035,-0.092
0.152,2.036,-0.092
0.152,2.036,-0.092
0.152,2.037,-0.092
0.152,2.038,-0.092
0.152,2.039,-0.092
0.152,2.039,-0.092
0.152,2.040,-0.092
0.152,2.041,-0.092
0.152,2.042,-0.092
0.152,2.042,-0.092
0.152,2.043,-0.092
0.152,2.044,-0.092
0.152,2.045,-0.092
0.152,2.045,-0.092
0.152,2.046,-0.092
0.152,2.047,-0.092
0.152,2.048,-0.092
0.152,2.048,-0.092
0.152,2.049,-0.092
0.152,2.050,-0.092
0.152,2.051,-0.092
0.152,2.051,-0.092
0.152,2.052,-0.092
0.152,2.053,-0.092
0.152,2.054,-0.092
0.152,2.054,-0.092
0.152,2.055,-0.092
0.152,2.056,-0.092
0.152,2.057,-0.092
0.152,2.058,-0.092
0.152,2.058,-0.092
0.152,2.059,-0.092
0.152,2.060,-0.092
0.152,2.061,-0.092
0.152,2.061,-0.092
0.152,2.062,-0.092
0.152,2.063,-0.092
0.152,2.064,-0.092
0.152,2.064,-0.092
0.152,2.065,-0.092
0.152,2.066,-0.092
0.152,2.067,-0.092
0.152,2.067,-0.092
0.152,2.068,-0.092
0.152,2.069,-0.092
0.152,2.070,-0.092
0.152,2.070,-0.092
0.152,2.071,-0.092
0.152,2.072,-0.092
0.152,2.073,-0.092
0.152,2.073,-0.092
0.152,2.074,-0.092
0.152,2.075,-0.092
0.152,2.076,-0.092
0.152,2.076,-0.092
0.152,2.077,-0.092
0.152,2.078,-0.092
0.152,2.079,-0.092
0.152,2.079,-0.092
0.152,2.080,-0.092
0.152,2.081,-0.092
0.152,2.082,-0.092
0.152,2.082,-0.092
0.152,2.083,-0.092
0.152,2.084,-0.092
0.152,2.085,-0.092
0.152,2.085,-0.092
0.152,2.086,-0.092
0.152,2.087,-0.092
0.152,2.088,-0.092
0.152,2.088,-0.092
0.152,2.089,-0.092
0.152,2.090,-0.092
0.152,2.091,-0.092
0.152,2.091,-0.092
0.152,2.092,-0.092
0.152,2.093,-0.092
0.152,2.094,-0.092
0.152,2.094,-0.092
0.152,2.095,-0.092
0.152,2.096,-0.092
0.152,2.097,-0.092
0.152,2.097,-0.092
0.152,2.098,-0.092
0.152,2.099,-0.092
0.152,2.100,-0.092
0.152,2.100,-0.092
0.152,2.101,-0.092
0.152,2.102,-0.092
0.152,2.103,-0.092
0.152,2.103,-0.092
0.152,2.104,-0.092
0.152,2.105,-0.092
0.152,2.106,-0.092
0.152,2.106,-0.092
0.152,2.107,-0.092
0.152,2.108,-0.092
0.152,2.109,-0.092
0.152,2.109,-0.092
0.152,2.110,-0.092
0.152,2.111,-0.092
0.152,2.112,-0.092
0.152,2.112,-0.092
0.152,2.113,-0.092
0.152,2.114,-0.092
0.152,2.115,-0.092
0.152,2.115,-0.092
0.152,2.116,-0.092
0.152,2.117,-0.092
0.152,2.118,-0.092
0.152,2.118,-0.092
0.152,2.119,-0.092
0.152,2.120,-0.092
0.152,2.121,-0.092
0.152,2.121,-0.092
0.152,2.122,-0.092
0.152,2.123,-0.092
0.152,2.124,-0.092
0.152,2.124,-0.092
0.152,2.125,-0.092
0.152,2.126,-0.092
0.152,2.127,-0.092
0.152,2.127,-0.092
0.152,2.128,-0.092
0.152,2.129,-0.092
0.152,2.130,-0.092
0.152,2.130,-0.092
0.152,2.131,-0.092
0.152,2.132,-0.092
0.152,2.133,-0.092
0.152,2.133,-0.092
0.152,2.134,-0.092
0.152,2.135,-0.092
0.152,2.136,-0.092
0.152,2.136,-0.092
0.152,2.137,-0.092
0.152,2.138,-0.092
0.152,2.139,-0.092
0.152,2.139,-0.092
0.152,2.140,-0.092
0.152,2.141,-0.092
0.152,2.142,-0.092
0.152,2.142,-0.092
0.152,2.143,-0.092
0.152,2.144,-0.092
0.152,2.145,-0.092
0.152,2.145,-0.092
0.152,2.146,-0.092
0.152,2.147,-0.092
0.152,2.148,-0.092
0.152,2.148,-0.092
0.152,2.149,-0.092
0.152,2.150,-0.092
0.152,2.151,-0.092
0.152,2.151,-0.092
0.152,2.152,-0.092
0.152,2.153,-0.092
0.152,2.154,-0.092
0.152,2.154,-0.092
0.152,2.155,-0.092
0.152,2.156,-0.092
0.152,2.157,-0.092
0.152,2.157,-0.092
0.152,2.158,-0.092
0.152,2.159,-0.092
0.152,2.160,-0.092
0.152,2.160,-0.092
0.152,2.161,-0.092
0.152,2.162,-0.092
0.152,2.163,-0.092
0.152,2.163,-0.092
0.152,2.164,-0.092
0.152,2.165,-0.092
0.152,2.166,-0.092
0.152,2.166,-0.092
0.152,2.167,-0.092
0.152,2.168,-0.092
0.152,2.169,-0.092
0.152,2.169,-0.092
0.152,2.170,-0.092
0.152,2.171,-0.092
0.152,2.172,-0.092
0.152,2.172,-0.092
0.152,2.173,-0.092
0.152,2.174,-0.092
0.152,2.175,-0.092
0.152,2.175,-0.092
0.152,2.176,-0.092
0.152,2.177,-0.092
0.152,2.178,-0.092
0.152,2.178,-0.092
0.152,2.179,-0.092
0.152,2.180,-0.092
0.152,2.181,-0.092
0.152,2.181,-0.092
0.152,2.182,-0.092
0.152,2.183,-0.092
0.152,2.184,-0.092
0.152,2.184,-0.092
0.152,2.185,-0.092
0.152,2.186,-0.092
0.152,2.187,-0.092
0.152,2.187,-0.092
0.152,2.188,-0.092
0.152,2.189,-0.092
0.152,2.190,-0.092
0.152,2.190,-0.092
0.152,2.191,-0.092
0.152,2.192,-0.092
0.152,2.193,-0.092
0.152,2.193,-0.092
0.152,2.194,-0.092
0.152,2.195,-0.092
0.152,2.196,-0.092
0.152,2.196,-0.092
0.152,2.197,-0.092
0.152,2.198,-0.092
0.152,2.199,-0.092
0.152,2.199,-0.092
0.152,2.200,-0.092
0.152,2.201,-0.092
0.152,2.202,-0.092
0.152,2.202,-0.092
0.152,2.203,-0.092
0.152,2.204,-0.092
0.152,2.205,-0.092
0.152,2.205,-0.092
0.152,2.206,-0.092
0.152,2.207,-0.092
0.152,2.208,-0.092
0.152,2.208,-0.092
0.152,2.209,-0.092
0.152,2.210,-0.092
0.152,2.211,-0.092
0.152,2.211,-0.092
0.152,2.212,-0.092
0.152,2.213,-0.092
0.152,2.214,-0.092
0.152,2.214,-0.092
0.152,2.215,-0.092
0.152,2.216,-0.092
0.152,2.217,-0.092
0.152,2.217,-0.092
0.152,2.218,-0.092
0.152,2.219,-0.092
0.152,2.220,-0.092
0.152,2.220,-0.092
0.152,2.221,-0.092
0.152,2.222,-0.092
0.152,2.223,-0.092
0.152,2.223,-0.092
0.152,2.224,-0.092
0.152,2.225,-0.092
0.152,2.226,-0.092
0.152,2.226,-0.092
0.152,2.227,-0.092
0.152,2.228,-0.092
0.152,2.229,-0.092
0.152,2.229,-0.092
0.152,2.230,-0.092
0.152,2.231,-0.092
0.152,2.232,-0.092
0.152,2.232,-0.092
0.152,2.233,-0.092
0.152,2.234,-0.092
0.152,2.235,-0.092
0.152,2.235,-0.092
0.152,2.236,-0.092
0.152,2.237,-0.092
0.152,2.238,-0.092
0.152,2.238,-0.092
0.152,2.239,-0.092
0.152,2.240,-0.092
0.152,2.241,-0.092
0.152,2.241,-0.092
0.152,2.242,-0.092
0.152,2.243,-0.092
0.152,2.244,-0.092
0.152,2.244,-0.092
0.152,2.245,-0.092
0.152,2.246,-0.092
0.152,2.247,-0.092
0.152,2.247,-0.092
0.152,2.248,-0.092
0.152,2.249,-0.092
0.152,2.250,-0.092
0.152,2.250,-0.092
0.152,2.251,-0.092
0.152,2.252,-0.092
0.152,2.253,-0.092
0.152,2.253,-0.092
0.152,2.254,-0.092
0.152,2.255,-0.092
0.152,2.256,-0.092
0.152,2.256,-0.092
0.152,2.257,-0.092
0.152,2.258,-0.092
0.152,2.259,-0.092
0.152,2.259,-0.092
0.152,2.260,-0.092
0.152,2.261,-0.092
0.152,2.262,-0.092
0.152,2.262,-0.092
0.152,2.262,-0.092
0.153,2.261,-0.092
0.154,2.260,-0.092
0.155,2.259,-0.092
0.155,2.259,-0.092
0.156,2.258,-0.092
0.157,2.257,-0.092
0.158,2.256,-0.092
0.158,2.256,-0.092
0.159,2.255,-0.092
0.160,2.254,-0.092
0.161,2.253,-0.092
0.161,2.253,-0.092
0.162,2.252,-0.092
0.163,2.251,-0.092
0.164,2.250,-0.092
0.164,2.250,-0.092
0.165,2.249,-0.092
0.166,2.248,-0.092
0.167,2.247,-0.092
0.167,2.247,-0.092
0.168,2.246,-0.092
0.169,2.245,-0.092
0.170,2.244,-0.092
0.170,2.244,-0.092
0.171,2.243,-0.092
0.172,2.242,-0.092
0.173,2.241,-0.092
0.173,2.241,-0.092
0.174,2.240,-0.092
0.175,2.239,-0.092
0.176,2.238,-0.092
0.176,2.238,-0.092
0.177,2.237,-0.092
0.178,2.236,-0.092
0.179,2.235,-0.092
0.179,2.235,-0.092
0.180,2.234,-0.092
0.181,2.233,-0.092
0.182,2.232,-0.092
0.182,2.232,-0.092
0.183,2.231,-0.092
0.184,2.230,-0.092
0.185,2.229,-0.092
0.185,2.229,-0.092
0.186,2.228,-0.092
0.187,2.227,-0.092
0.188,2.226,-0.092
0.188,2.226,-0.092
0.189,2.225,-0.092
0.190,2.224,-0.092
0.191,2.223,-0.092
0.191,2.223,-0.092
0.192,2.222,-0.092
0.193,2.221,-0.092
0.194,2.220,-0.092
0.195,2.220,-0.092
0.195,2.219,-0.092
0.196,2.218,-0.092
0.197,2.217,-0.092
0.198,2.217,-0.092
0.198,2.216,-0.092
0.199,2.215,-0.092
0.200,2.214,-0.092
0.201,2.214,-0.092
0.201,2.213,-0.092
0.202,2.212,-0.092
0.203,2.211,-0.092
0.204,2.211,-0.092
0.204,2.210,-0.092
0.205,2.209,-0.092
0.206,2.208,-0.092
0.207,2.208,-0.092
0.207,2.207,-0.092
0.208,2.206,-0.092
0.209,2.205,-0.092
0.210,2.205,-0.092
0.210,2.204,-0.092
0.211,2.203,-0.092
0.212,2.202,-0.092
0.213,2.202,-0.092
0.213,2.201,-0.092
0.214,2.200,-0.092
0.215,2.199,-0.092
0.216,2.199,-0.092
0.216,2.198,-0.092
0.217,2.197,-0.092
0.218,2.196,-0.092
0.219,2.196,-0.092
0.219,2.195,-0.092
0.220,2.194,-0.092
0.221,2.193,-0.092
0.222,2.193,-0.092
0.222,2.192,-0.092
0.223,2.191,-0.092
0.224,2.190,-0.092
0.225,2.190,-0.092
0.225,2.189,-0.092
0.226,2.188,-0.092
0.227,2.187,-0.092
0.228,2.187,-0.092
0.228,2.186,-0.092
0.229,2.185,-0.092
0.230,2.184,-0.092
0.231,2.184,-0.092
0.231,2.183,-0.092
0.232,2.182,-0.092
0.233,2.181,-0.092
0.234,2.181,-0.092
0.234,2.180,-0.092
0.235,2.179,-0.092
0.236,2.178,-0.092
0.237,2.178,-0.092
0.237,2.177,-0.092
0.238,2.176,-0.092
0.239,2.175,-0.092
0.240,2.175,-0.092
0.240,2.174,-0.092
0.241,2.173,-0.092
0.242,2.172,-0.092
0.243,2.172,-0.092
0.243,2.171,-0.092
0.244,2.170,-0.092
0.245,2.169,-0.092
0.246,2.169,-0.092
0.246,2.168,-0.092
0.247,2.167,-0.092
0.248,2.166,-0.092
0.249,2.166,-0.092
0.249,2.165,-0.092
0.250,2.164,-0.092
0.251,2.163,-0.092
0.252,2.163,-0.092
0.252,2.162,-0.092
0.253,2.161,-0.092
0.254,2.160,-0.092
0.255,2.160,-0.092
0.255,2.159,-0.092
0.256,2.158,-0.092
0.257,2.157,-0.092
0.258,2.157,-0.092
0.258,2.156,-0.092
0.259,2.155,-0.092
0.260,2.154,-0.092
0.261,2.154,-0.092
0.261,2.153,-0.092
0.262,2.152,-0.092
0.263,2.151,-0.092
0.264,2.151,-0.092
0.264,2.150,-0.092
0.265,2.149,-0.092
0.266,2.148,-0.092
0.267,2.148,-0.092
0.267,2.147,-0.092
0.268,2.146,-0.092
0.269,2.145,-0.092
0.270,2.145,-0.092
0.270,2.144,-0.092
0.271,2.143,-0.092
0.272,2.142,-0.092
0.273,2.142,-0.092
0.273,2.141,-0.092
0.274,2.140,-0.092
0.275,2.139,-0.092
0.276,2.139,-0.092
0.276,2.138,-0.092
0.277,2.137,-0.092
0.278,2.136,-0.092
0.279,2.136,-0.092
0.279,2.135,-0.092
0.280,2.134,-0.092
0.281,2.133,-0.092
0.282,2.133,-0.092
0.282,2.132,-0.092
0.283,2.131,-0.092
0.284,2.130,-0.092
0.285,2.130,-0.092
0.285,2.129,-0.092
0.286,2.128,-0.092
0.287,2.127,-0.092
0.288,2.127,-0.092
0.288,2.126,-0.092
0.289,2.125,-0.092
0.290,2.124,-0.092
0.291,2.124,-0.092
0.291,2.123,-0.092
0.292,2.122,-0.092
0.293,2.121,-0.092
0.294,2.121,-0.092
0.294,2.120,-0.092
0.295,2.119,-0.092
0.296,2.118,-0.092
0.297,2.118,-0.092
0.297,2.117,-0.092
0.298,2.116,-0.092
0.299,2.115,-0.092
0.300,2.115,-0.092
0.300,2.114,-0.092
0.301,2.113,-0.092
0.302,2.112,-0.092
0.303,2.112,-0.092
0.303,2.111,-0.092
0.304,2.110,-0.092
0.305,2.109,-0.092
0.306,2.109,-0.092
0.306,2.108,-0.092
0.307,2.107,-0.092
0.308,2.106,-0.092
0.309,2.106,-0.092
0.309,2.105,-0.092
0.310,2.104,-0.092
0.311,2.103,-0.092
0.312,2.103,-0.092
0.312,2.102,-0.092
0.313,2.101,-0.092
0.314,2.100,-0.092
0.315,2.100,-0.092
0.315,2.099,-0.092
0.316,2.098,-0.092
0.317,2.097,-0.092
0.318,2.097,-0.092
0.318,2.096,-0.092
0.319,2.095,-0.092
0.320,2.094,-0.092
0.321,2.094,-0.092
0.321,2.093,-0.092
0.322,2.092,-0.092
0.323,2.091,-0.092
0.324,2.091,-0.092
0.324,2.090,-0.092
0.325,2.089,-0.092
0.326,2.088,-0.092
0.327,2.088,-0.092
0.327,2.087,-0.092
0.328,2.086,-0.092
0.329,2.085,-0.092
0.330,2.085,-0.092
0.330,2.084,-0.092
0.331,2.083,-0.092
0.332,2.082,-0.092
0.333,2.082,-0.092
0.333,2.081,-0.092
0.334,2.080,-0.092
0.335,2.079,-0.092
0.336,2.079,-0.092
0.336,2.078,-0.092
0.337,2.077,-0.092
0.338,2.076,-0.092
0.339,2.076,-0.092
0.339,2.075,-0.092
0.340,2.074,-0.092
0.341,2.073,-0.092
0.342,2.073,-0.092
0.342,2.072,-0.092
0.343,2.071,-0.092
0.344,2.070,-0.092
0.345,2.070,-0.092
0.345,2.069,-0.092
0.346,2.068,-0.092
0.347,2.067,-0.092
0.348,2.067,-0.092
0.348,2.066,-0.092
0.349,2.065,-0.092
0.350,2.064,-0.092
0.351,2.064,-0.092
0.351,2.063,-0.092
0.352,2.062,-0.092
0.353,2.061,-0.092
0.354,2.061,-0.092
0.354,2.060,-0.092
0.355,2.059,-0.092
0.356,2.058,-0.092
0.357,2.058,-0.092
0.357,2.057,-0.092
0.358,2.056,-0.092
0.359,2.055,-0.092
0.360,2.054,-0.092
0.360,2.054,-0.092
0.361,2.053,-0.092
0.362,2.052,-0.092
0.363,2.051,-0.092
0.363,2.051,-0.092
0.364,2.050,-0.092
0.365,2.049,-0.092
0.366,2.048,-0.092
0.366,2.048,-0.092
0.367,2.047,-0.092
0.368,2.046,-0.092
0.369,2.045,-0.092
0.369,2.045,-0.092
0.370,2.044,-0.092
0.371,2.043,-0.092
0.372,2.042,-0.092
0.372,2.042,-0.092
0.373,2.041,-0.092
0.374,2.040,-0.092
0.375,2.039,-0.092
0.375,2.039,-0.092
0.376,2.038,-0.092
0.377,2.037,-0.092
0.378,2.036,-0.092
0.378,2.036,-0.092
0.379,2.035,-0.092
0.380,2.034,-0.092
0.381,2.033,-0.092
0.381,2.033,-0.092
0.382,2.032,-0.092
0.383,2.031,-0.092
0.384,2.030,-0.092
0.384,2.030,-0.092
0.385,2.029,-0.092
0.386,2.028,-0.092
0.387,2.027,-0.092
0.387,2.027,-0.092
0.388,2.026,-0.092
0.389,2.025,-0.092
0.390,2.024,-0.092
0.390,2.024,-0.092
0.391,2.023,-0.092
0.392,2.022,-0.092
0.393,2.021,-0.092
0.393,2.021,-0.092
0.394,2.020,-0.092
0.395,2.019,-0.092
0.396,2.018,-0.092
0.396,2.018,-0.092
0.397,2.017,-0.092
0.398,2.016,-0.092
0.399,2.015,-0.092
0.399,2.015,-0.092
0.400,2.014,-0.092
0.401,2.013,-0.092
0.402,2.012,-0.092
0.402,2.013,-0.092
0.402,2.014,-0.092
0.402,2.015,-0.092
0.402,2.015,-0.092
0.402,2.016,-0.092
0.402,2.017,-0.092
0.402,2.018,-0.092
0.402,2.018,-0.092
0.402,2.019,-0.092
0.402,2.020,-0.092
0.402,2.021,-0.092
0.402,2.021,-0.092
0.402,2.022,-0.092
0.402,2.023,-0.092
0.402,2.024,-0.092
